date,region,category,ticket_count
2025-10-01,East Region,shipping_query,19
2025-10-01,East Region,return_request,15
2025-10-01,East Region,other,38
2025-10-01,North Region,checkout_error,7
2025-10-01,North Region,shipping_query,23
2025-10-01,North Region,return_request,11
2025-10-01,North Region,other,27
2025-10-02,East Region,checkout_error,7
2025-10-02,East Region,shipping_query,24
2025-10-02,East Region,return_request,14
2025-10-02,East Region,other,34
2025-10-02,North Region,checkout_error,8
2025-10-02,North Region,shipping_query,21
2025-10-02,North Region,return_request,12
2025-10-02,North Region,other,39
2025-10-03,East Region,checkout_error,7
2025-10-03,East Region,shipping_query,24
2025-10-03,East Region,return_request,15
2025-10-03,East Region,other,30
2025-10-03,North Region,checkout_error,6
2025-10-03,North Region,shipping_query,23
2025-10-03,North Region,return_request,12
2025-10-03,North Region,other,36
2025-10-04,East Region,checkout_error,5
2025-10-04,East Region,shipping_query,16
2025-10-04,East Region,return_request,9
2025-10-04,East Region,other,40
2025-10-04,North Region,checkout_error,8
2025-10-04,North Region,shipping_query,20
2025-10-04,North Region,return_request,15
2025-10-04,North Region,other,36
2025-10-05,East Region,checkout_error,6
2025-10-05,East Region,shipping_query,22
2025-10-05,East Region,return_request,15
2025-10-05,East Region,other,31
2025-10-05,North Region,checkout_error,8
2025-10-05,North Region,shipping_query,18
2025-10-05,North Region,return_request,9
2025-10-05,North Region,other,36
2025-10-06,East Region,checkout_error,7
2025-10-06,East Region,shipping_query,19
2025-10-06,East Region,return_request,13
2025-10-06,East Region,other,27
2025-10-06,North Region,checkout_error,8
2025-10-06,North Region,shipping_query,31
2025-10-06,North Region,return_request,13
2025-10-06,North Region,other,26
2025-10-07,East Region,checkout_error,9
2025-10-07,East Region,shipping_query,20
2025-10-07,East Region,return_request,16
2025-10-07,East Region,other,32
2025-10-07,North Region,checkout_error,5
2025-10-07,North Region,shipping_query,23
2025-10-07,North Region,return_request,16
2025-10-07,North Region,other,51
2025-10-08,East Region,checkout_error,9
2025-10-08,East Region,shipping_query,23
2025-10-08,East Region,return_request,16
2025-10-08,East Region,other,27
2025-10-08,North Region,checkout_error,8
2025-10-08,North Region,shipping_query,16
2025-10-08,North Region,return_request,9
2025-10-08,North Region,other,38
2025-10-09,East Region,checkout_error,10
2025-10-09,East Region,shipping_query,22
2025-10-09,East Region,return_request,16
2025-10-09,East Region,other,23
2025-10-09,North Region,checkout_error,10
2025-10-09,North Region,shipping_query,23
2025-10-09,North Region,return_request,13
2025-10-09,North Region,other,36
2025-10-10,East Region,checkout_error,7
2025-10-10,East Region,shipping_query,24
2025-10-10,East Region,return_request,17
2025-10-10,East Region,other,34
2025-10-10,North Region,checkout_error,8
2025-10-10,North Region,shipping_query,23
2025-10-10,North Region,return_request,15
2025-10-10,North Region,other,21
2025-10-11,East Region,checkout_error,5
2025-10-11,East Region,shipping_query,27
2025-10-11,East Region,return_request,14
2025-10-11,East Region,other,41
2025-10-11,North Region,checkout_error,10
2025-10-11,North Region,shipping_query,22
2025-10-11,North Region,return_request,12
2025-10-11,North Region,other,37
2025-10-12,East Region,checkout_error,12
2025-10-12,East Region,shipping_query,18
2025-10-12,East Region,return_request,21
2025-10-12,East Region,other,42
2025-10-12,North Region,checkout_error,8
2025-10-12,North Region,shipping_query,22
2025-10-12,North Region,return_request,12
2025-10-12,North Region,other,40
2025-10-13,East Region,checkout_error,7
2025-10-13,East Region,shipping_query,17
2025-10-13,East Region,return_request,12
2025-10-13,East Region,other,37
2025-10-13,North Region,checkout_error,8
2025-10-13,North Region,shipping_query,23
2025-10-13,North Region,return_request,16
2025-10-13,North Region,other,32
2025-10-14,East Region,checkout_error,8
2025-10-14,East Region,shipping_query,21
2025-10-14,East Region,return_request,14
2025-10-14,East Region,other,35
2025-10-14,North Region,checkout_error,10
2025-10-14,North Region,shipping_query,23
2025-10-14,North Region,return_request,13
2025-10-14,North Region,other,38
2025-10-15,East Region,checkout_error,8
2025-10-15,East Region,shipping_query,21
2025-10-15,East Region,return_request,11
2025-10-15,East Region,other,33
2025-10-15,North Region,checkout_error,7
2025-10-15,North Region,shipping_query,28
2025-10-15,North Region,return_request,16
2025-10-15,North Region,other,35
2025-10-16,East Region,checkout_error,9
2025-10-16,East Region,shipping_query,20
2025-10-16,East Region,return_request,16
2025-10-16,East Region,other,49
2025-10-16,North Region,checkout_error,5
2025-10-16,North Region,shipping_query,31
2025-10-16,North Region,return_request,12
2025-10-16,North Region,other,33
2025-10-17,East Region,checkout_error,5
2025-10-17,East Region,shipping_query,20
2025-10-17,East Region,return_request,13
2025-10-17,East Region,other,35
2025-10-17,North Region,checkout_error,9
2025-10-17,North Region,shipping_query,20
2025-10-17,North Region,return_request,14
2025-10-17,North Region,other,32
2025-10-18,East Region,checkout_error,8
2025-10-18,East Region,shipping_query,11
2025-10-18,East Region,return_request,17
2025-10-18,East Region,other,39
2025-10-18,North Region,checkout_error,6
2025-10-18,North Region,shipping_query,27
2025-10-18,North Region,return_request,12
2025-10-18,North Region,other,29
2025-10-19,East Region,checkout_error,9
2025-10-19,East Region,shipping_query,19
2025-10-19,East Region,return_request,13
2025-10-19,East Region,other,38
2025-10-19,North Region,checkout_error,4
2025-10-19,North Region,shipping_query,26
2025-10-19,North Region,return_request,15
2025-10-19,North Region,other,30
2025-10-20,East Region,checkout_error,7
2025-10-20,East Region,shipping_query,26
2025-10-20,East Region,return_request,13
2025-10-20,East Region,other,29
2025-10-20,North Region,checkout_error,8
2025-10-20,North Region,shipping_query,28
2025-10-20,North Region,return_request,13
2025-10-20,North Region,other,36
2025-10-21,East Region,checkout_error,7
2025-10-21,East Region,shipping_query,25
2025-10-21,East Region,return_request,14
2025-10-21,East Region,other,28
2025-10-21,North Region,checkout_error,7
2025-10-21,North Region,shipping_query,18
2025-10-21,North Region,return_request,9
2025-10-21,North Region,other,34
2025-10-22,East Region,checkout_error,8
2025-10-22,East Region,shipping_query,18
2025-10-22,East Region,return_request,13
2025-10-22,East Region,other,32
2025-10-22,North Region,checkout_error,10
2025-10-22,North Region,shipping_query,17
2025-10-22,North Region,return_request,15
2025-10-22,North Region,other,32
2025-10-23,East Region,checkout_error,9
2025-10-23,East Region,shipping_query,21
2025-10-23,East Region,return_request,16
2025-10-23,East Region,other,39
2025-10-23,North Region,checkout_error,5
2025-10-23,North Region,shipping_query,13
2025-10-23,North Region,return_request,14
2025-10-23,North Region,other,32
2025-10-24,East Region,checkout_error,10
2025-10-24,East Region,shipping_query,20
2025-10-24,East Region,return_request,13
2025-10-24,East Region,other,24
2025-10-24,North Region,checkout_error,5
2025-10-24,North Region,shipping_query,20
2025-10-24,North Region,return_request,15
2025-10-24,North Region,other,33
2025-10-25,East Region,checkout_error,5
2025-10-25,East Region,shipping_query,21
2025-10-25,East Region,return_request,10
2025-10-25,East Region,other,31
2025-10-25,North Region,checkout_error,9
2025-10-25,North Region,shipping_query,18
2025-10-25,North Region,return_request,15
2025-10-25,North Region,other,33
2025-10-26,East Region,checkout_error,7
2025-10-26,East Region,shipping_query,19
2025-10-26,East Region,return_request,18
2025-10-26,East Region,other,36
2025-10-26,North Region,checkout_error,11
2025-10-26,North Region,shipping_query,21
2025-10-26,North Region,return_request,11
2025-10-26,North Region,other,33
2025-10-27,East Region,checkout_error,10
2025-10-27,East Region,shipping_query,16
2025-10-27,East Region,return_request,16
2025-10-27,East Region,other,23
2025-10-27,North Region,checkout_error,9
2025-10-27,North Region,shipping_query,24
2025-10-27,North Region,return_request,16
2025-10-27,North Region,other,35
2025-10-28,East Region,checkout_error,6
2025-10-28,East Region,shipping_query,23
2025-10-28,East Region,return_request,14
2025-10-28,East Region,other,37
2025-10-28,North Region,checkout_error,7
2025-10-28,North Region,shipping_query,22
2025-10-28,North Region,return_request,10
2025-10-28,North Region,other,33
2025-10-29,East Region,checkout_error,8
2025-10-29,East Region,shipping_query,23
2025-10-29,East Region,return_request,11
2025-10-29,East Region,other,35
2025-10-29,North Region,checkout_error,5
2025-10-29,North Region,shipping_query,22
2025-10-29,North Region,return_request,16
2025-10-29,North Region,other,39
2025-10-30,East Region,checkout_error,4
2025-10-30,East Region,shipping_query,20
2025-10-30,East Region,return_request,11
2025-10-30,East Region,other,35
2025-10-30,North Region,checkout_error,9
2025-10-30,North Region,shipping_query,21
2025-10-30,North Region,return_request,12
2025-10-30,North Region,other,43
2025-10-31,East Region,checkout_error,5
2025-10-31,East Region,shipping_query,16
2025-10-31,East Region,return_request,13
2025-10-31,East Region,other,38
2025-10-31,North Region,checkout_error,8
2025-10-31,North Region,shipping_query,18
2025-10-31,North Region,return_request,18
2025-10-31,North Region,other,30
2025-11-01,East Region,checkout_error,5
2025-11-01,East Region,shipping_query,21
2025-11-01,East Region,return_request,10
2025-11-01,East Region,other,43
2025-11-01,North Region,checkout_error,4
2025-11-01,North Region,shipping_query,21
2025-11-01,North Region,return_request,8
2025-11-01,North Region,other,24
2025-11-02,East Region,checkout_error,6
2025-11-02,East Region,shipping_query,18
2025-11-02,East Region,return_request,15
2025-11-02,East Region,other,42
2025-11-02,North Region,checkout_error,7
2025-11-02,North Region,shipping_query,25
2025-11-02,North Region,return_request,16
2025-11-02,North Region,other,30
2025-11-03,East Region,checkout_error,5
2025-11-03,East Region,shipping_query,24
2025-11-03,East Region,return_request,12
2025-11-03,East Region,other,40
2025-11-03,North Region,checkout_error,10
2025-11-03,North Region,shipping_query,20
2025-11-03,North Region,return_request,17
2025-11-03,North Region,other,33
2025-11-04,East Region,checkout_error,7
2025-11-04,East Region,shipping_query,16
2025-11-04,East Region,return_request,18
2025-11-04,East Region,other,45
2025-11-04,North Region,checkout_error,9
2025-11-04,North Region,shipping_query,27
2025-11-04,North Region,return_request,21
2025-11-04,North Region,other,30
2025-11-05,East Region,checkout_error,11
2025-11-05,East Region,shipping_query,17
2025-11-05,East Region,return_request,14
2025-11-05,East Region,other,28
2025-11-05,North Region,checkout_error,7
2025-11-05,North Region,shipping_query,21
2025-11-05,North Region,return_request,13
2025-11-05,North Region,other,43
2025-11-06,East Region,checkout_error,9
2025-11-06,East Region,shipping_query,23
2025-11-06,East Region,return_request,14
2025-11-06,East Region,other,39
2025-11-06,North Region,checkout_error,8
2025-11-06,North Region,shipping_query,21
2025-11-06,North Region,return_request,11
2025-11-06,North Region,other,31
2025-11-07,East Region,checkout_error,8
2025-11-07,East Region,shipping_query,17
2025-11-07,East Region,return_request,13
2025-11-07,East Region,other,35
2025-11-07,North Region,checkout_error,8
2025-11-07,North Region,shipping_query,26
2025-11-07,North Region,return_request,15
2025-11-07,North Region,other,33
2025-11-08,East Region,checkout_error,8
2025-11-08,East Region,shipping_query,25
2025-11-08,East Region,return_request,13
2025-11-08,East Region,other,41
2025-11-08,North Region,checkout_error,9
2025-11-08,North Region,shipping_query,19
2025-11-08,North Region,return_request,15
2025-11-08,North Region,other,27
2025-11-09,East Region,checkout_error,8
2025-11-09,East Region,shipping_query,19
2025-11-09,East Region,return_request,10
2025-11-09,East Region,other,28
2025-11-09,North Region,checkout_error,12
2025-11-09,North Region,shipping_query,19
2025-11-09,North Region,return_request,11
2025-11-09,North Region,other,29
2025-11-10,East Region,checkout_error,5
2025-11-10,East Region,shipping_query,24
2025-11-10,East Region,return_request,14
2025-11-10,East Region,other,39
2025-11-10,North Region,checkout_error,8
2025-11-10,North Region,shipping_query,25
2025-11-10,North Region,return_request,16
2025-11-10,North Region,other,37
2025-11-11,East Region,checkout_error,5
2025-11-11,East Region,shipping_query,16
2025-11-11,East Region,return_request,12
2025-11-11,East Region,other,40
2025-11-11,North Region,checkout_error,6
2025-11-11,North Region,shipping_query,22
2025-11-11,North Region,return_request,16
2025-11-11,North Region,other,37
2025-11-12,East Region,checkout_error,10
2025-11-12,East Region,shipping_query,23
2025-11-12,East Region,return_request,7
2025-11-12,East Region,other,36
2025-11-12,North Region,checkout_error,5
2025-11-12,North Region,shipping_query,26
2025-11-12,North Region,return_request,9
2025-11-12,North Region,other,38
2025-11-13,East Region,checkout_error,8
2025-11-13,East Region,shipping_query,24
2025-11-13,East Region,return_request,14
2025-11-13,East Region,other,31
2025-11-13,North Region,checkout_error,6
2025-11-13,North Region,shipping_query,22
2025-11-13,North Region,return_request,14
2025-11-13,North Region,other,33
2025-11-14,East Region,checkout_error,12
2025-11-14,East Region,shipping_query,17
2025-11-14,East Region,return_request,16
2025-11-14,East Region,other,44
